engagement,followers,following,total_likes,author_name,privateAccount,verified,total_videos,day_posted,time_posted,video_likes,video_comments,video_plays,video_duration,shareCount,isMuted,isPinned,isSlideshow,music_name,original_sound,hashtags_used
3845,5300000,35,63800000,pricyllapedrosa,False,True,468,sunday,19.55,5600000,36000,78100000,8,49600,True,False,False,original sound,True,10
2662,1900000,28,19900000,tabby_ansari,False,False,262,wednesday,19.34,5600000,9456,104500000,10,119600,True,False,False,no sound,True,7
35200,1300000,991,67200000,cheyenny,False,False,656,tuesday,18.03,5500000,81500,38500000,10,96600,False,False,False,A Pimp Named Slickback,False,7
125,2500000,14,48600000,funny_animals737,False,False,316,friday,13.03,13400000,17200,79600000,65,774300,False,False,False,Love You So,False,9
1537,295200,258,14600000,chateaublanche,False,False,102,friday,19.29,13400000,94600,83000000,19,411900,False,False,False,#RichCatCheck,True,12
9584,1700000,182,68100000,nosori_19,False,True,1221,thursday,10.55,13400000,123400,74600000,15,187200,False,False,False,Squid Game x I Do It For You,True,3
31,3200000,0,49400000,lyly.movie,False,False,145,sunday,17.06,13400000,31100,206600000,82,355000,False,False,False,original sound - Ly Movie,True,4
24900,3900000,4628,106600000,mr.kitters.the.cat,False,False,580,wednesday,18.17,13300000,74100,85800000,61,1000000,False,False,False,original sound,True,3
5575,840700,660,27700000,asianrobert,False,False,64,saturday,5.59,13300000,53700,87400000,15,93500,False,False,False,Face Dance,False,4
8667,39700000,225,678500000,noelgoescrazy,False,True,1760,sunday,17.15,13300000,56100,208100000,15,497000,True,False,False,Calm Down,False,3
1772,235200,423,13400000,grantkinsey3,False,False,12,saturday,15.51,13200000,141000,80100000,20,210400,False,False,False,original sound,True,1
168900,92300,892,13300000,jemthegemm,False,False,36,monday,13.38,13200000,129100,55300000,9,285400,False,False,False,love actually is all around,True,2
4595,408500,489,23400000,welzler,False,False,202,tuesday,15.10,7100000,31200,37200000,27,429200,False,False,False,Originalton,True,9
53,4600000,0,100900000,funny_marlyn,False,False,90,friday,12.34,7000000,8160,72000000,46,43900,False,False,False,original sound,True,13
1259,215500,3883,10500000,lynley_eva,False,False,605,friday,11.41,7000000,78200,97500000,98,247200,False,False,False,original sound,True,10
4979,650800,281,25200000,its.jnycole,False,False,454,friday,16.16,7000000,7587,37500000,21,48900,False,False,False,original sound,True,4
2754,9300000,971,229600000,fritzdoesart,False,False,575,friday,2.36,7000000,42700,42800000,109,28700,False,False,False,original sound,True,11
2694,280400,26,7000000,jennie_wifey.1,False,False,35,sunday,20.58,7000000,39500,40400000,35,33200,False,False,False,Another Love,False,8
27500,86100,351,7800000,l_i_z_z_i_e_69,False,False,57,thursday,13.16,7000000,9214,31800000,28,11800,False,False,False,Original sound,True,15
23900,17200,30,7100000,k.erik001,False,False,4,sunday,19.10,6900000,21900,37900000,9,257500,False,False,False,dc foginme,True,2
5593,415400,314,24100000,theragdoll_bruno,False,False,117,saturday,11.51,6900000,26500,31200000,10,213400,False,False,False,Little Life,False,11
10800,1600000,421,41900000,guinutil,False,False,55,saturday,23.06,5500000,19400,126900000,20,12800,False,False,False,Brutus (Instrumental),False,4
3447,33900,133,5700000,salomesurtiktok,False,False,268,thursday,4.41,5500000,45700,29200000,12,109900,True,False,False,Gimme More,False,8
3121,5200000,819,277200000,retomiguel,False,False,629,friday,17.52,5500000,25200,57100000,22,62600,False,False,False,sonido original,True,7
62200,1100000,543,40400000,phatboylandy,False,False,367,wednesday,19.49,5500000,48100,47200000,15,674100,True,False,False,Paint The Town Red,False,18
306,274300,26,5500000,.kai_edits_,False,False,9,thursday,3.33,5500000,109000,80300000,10,146800,False,False,False,original sound - 011615,True,3
8104,268200,138,16900000,notsuparova,False,False,224,thursday,17.21,5500000,35000,30100000,9,123800,False,False,False,this got me shadowbanned,True,6
466700,260200,1294,10600000,bjtfe_kota,False,False,551,sunday,20.52,5500000,35700,21500000,8,220900,True,False,False,original sound,True,6
0,149100,0,9700000,toxuza,False,False,17,sunday,18.30,5500000,288,47300000,8,264200,False,False,False,original sound,True,6
418000,25700,2822,6000000,emilie.klr,False,False,32,saturday,11.52,5400000,36600,17300000,19,29700,False,False,False,original sound,True,5
20400,5200000,228,122600000,jaadiee,False,True,323,thursday,16.35,5400000,22600,31600000,8,70600,False,False,False,Unexpected,False,11
7595,34900,152,7400000,lilygeorginabrown,False,False,58,sunday,13.25,5400000,0,42900000,15,192400,False,False,False,som original,True,5
174,8000000,69,340300000,samuelgrubbs,False,True,161,friday,22.11,5400000,37800,37500000,10,89100,False,False,False,original sound,True,10
5760,26000,130,9300000,y2k.liyah01,False,False,9,wednesday,6.59,5400000,19800,24300000,8,61400,True,False,False,original sound,True,9
1297,602700,157,10500000,nulimite,False,False,6,tuesday,22.59,5400000,49600,46000000,9,182900,False,False,False,som original,True,12
6091,3900000,349,150900000,jessechrisss,False,False,169,friday,16.36,13200000,191600,62400000,14,331500,True,False,False,Follow meeeee,True,1
34200,15200000,117,346200000,franekbielak_art,False,True,299,sunday,12.11,13200000,30500,65200000,15,16700,False,False,False,som original,True,4
72300,3900000,143,169600000,jakeypoov,False,True,263,tuesday,2.04,13200000,34200,63500000,36,253200,False,False,False,original sound,True,4
157900,93500,1345,13700000,urfavlibra924,False,False,195,wednesday,21.22,13200000,44300,60500000,13,313700,False,False,False,"Married Life (From ""Up"")",False,6
8621,78400,30,13100000,mathiasdjakob,False,False,1,wednesday,21.57,13100000,330100,57800000,8,1200000,False,False,False,original sound,True,2
390,1400000,86,24700000,scwillywonka,False,False,54,sunday,21.36,13100000,60200,105500000,59,46300,True,False,False,original sound,True,5
257500,3300000,194,75500000,a_k_da_don,False,False,2641,monday,18.29,13100000,143500,80200000,10,160900,True,False,False,Hey Jesus loves you so much repent and turn to him,True,5
252500,39400,627,13100000,sydnee__michael,False,False,57,saturday,20.08,13100000,83100,58500000,5,2800000,False,False,False,Hi wieners. AHHHH,True,4
59000,2500000,645,53800000,zdotss,False,False,129,saturday,13.18,13100000,94400,77100000,46,302800,False,False,False,original sound,True,9
35500,369100,549,15400000,chrissymarianaa,False,False,44,wednesday,5.23,13000000,69400,57800000,59,153900,False,False,False,original sound,True,1
13800,4000000,968,145100000,tyriebrooks_,False,False,66,sunday,17.49,13000000,170500,82600000,12,499200,False,False,False,Hot Comb Original Video PT 1,True,1
380,130000,91,7300000,meme_dude02,False,False,9,monday,17.39,6900000,44000,43000000,58,90100,False,False,False,original sound,True,5
1737,1600000,56,36700000,fortnitics,False,False,235,sunday,13.15,6900000,55300,80200000,8,342100,False,False,False,original sound,True,4
1901,2400000,72,23200000,podologakellyfreitas,False,False,170,friday,17.26,6900000,107000,150200000,44,417800,False,False,False,som original,True,6
114700,3600000,873,58000000,brawlerboy3,False,False,2417,thursday,15.53,6900000,601300,52000000,15,79000,False,False,False,Surrender,False,6
60,175600,16,8300000,moukbeauty,False,False,8,tuesday,4.28,6900000,84200,36400000,11,206800,False,False,False,Oh No,False,8
8464,83500,262,7300000,pandaesburacado,False,False,41,wednesday,0.17,6900000,63200,44300000,8,763400,False,False,False,som original,True,4
655,258600,52,7100000,f1nn.football,False,False,198,monday,9.15,6900000,15100,50100000,60,51800,True,False,False,origineel geluid,True,9
71300,177200,1437,6900000,kendralacerda1,False,False,92,wednesday,1.47,6800000,59400,55000000,15,183000,False,False,False,good 4 u,False,2
39,4300000,0,84500000,funnyarron,False,False,63,monday,15.09,6800000,19400,113400000,70,344200,False,False,False,original sound,True,14
191600,1600000,192,185800000,august._.httyd,False,False,570,thursday,17.43,6800000,14500,32400000,16,83900,False,False,False,Originalton,True,6
2585,9100000,743,160600000,patrox,False,True,1648,thursday,15.53,6800000,68100,67900000,13,308000,False,False,False,Twerk King,False,5
25300,2900000,6306,67700000,revistajogadora,False,False,1621,wednesday,10.34,6800000,32600,67500000,20,157400,False,False,False,Puta Mexicana,False,3
8667,39700000,225,678500000,noelgoescrazy,False,True,1760,tuesday,18.48,6800000,20000,186200000,15,48700,True,False,False,Calm Down,False,3
75,197400,90,14000000,keelsandpops,False,False,77,tuesday,12.34,7000000,45000,67900000,20,1300000,False,False,False,original sound,True,14
69200,263300,81,15200000,damo8836,False,False,284,monday,20.52,6900000,28700,54400000,7,27700,False,False,False,seeing triple edit,True,5
756,2600000,0,25900000,sanakhan.21,False,True,400,tuesday,9.43,6900000,16700,83800000,10,98700,False,False,False,original sound - Sanakhan.21,True,6
8172,55700,43,8000000,don_honi08,False,False,92,sunday,7.22,6900000,30200,36500000,16,54100,True,False,False,originalljud,True,8
19700,999000,107,31800000,bigdaddyjuju,False,False,317,monday,18.03,7000000,40600,144700000,47,107100,True,False,False,Hips Don't Lie (feat. Wyclef Jean),False,17
1719,179900,605,23100000,glory8th,False,False,176,wednesday,11.16,6900000,78400,39500000,229,679400,False,False,False,Laughing,False,7
50,218400,51,59300000,humblenmotivated,False,False,183,tuesday,19.37,6900000,46500,41700000,8,686900,False,False,False,were finally landing,True,8
306,136300,6,7400000,baby.cute795,False,False,49,thursday,13.42,6900000,27600,72500000,13,234900,False,False,False,الصوت الأصلي,True,4
25100,393700,29,149000000,ethbn,False,False,974,friday,12.25,6800000,11300,40800000,28,266500,False,False,False,original sound - NOFEELINGS.,True,8
352300,434700,789,57200000,bloomvines,False,False,584,tuesday,3.43,6800000,18200,37100000,76,9727,False,False,False,som original - Pedro Fernandes!,True,5
61000,3500000,811,117800000,sarahnewsfx,False,False,1294,tuesday,0.17,10700000,164900,54000000,44,100400,True,False,False,dark horse,True,2
9407,124100,59,11800000,aaqs11n,False,False,5,sunday,17.02,10700000,81700,71800000,14,387500,False,False,False,suara asli - gabut woi,True,4
4275,8200000,147,395400000,imanthonyvargas,False,True,814,wednesday,2.33,10700000,67800,76000000,18,348300,False,False,False,original sound,True,5
10500,4300000,356,126600000,liceladyrachel,False,False,202,saturday,1.17,10600000,306000,106500000,104,656300,False,False,False,FEEL THE GROOVE,False,5
21500,2000000,84,67600000,diego_forn22,False,False,139,sunday,15.37,10600000,86100,84400000,11,180800,True,False,False,walk it talk it,True,2
358,1400000,1,62800000,worldoffarts,False,False,369,sunday,12.36,10600000,33500,83900000,63,1300000,False,False,False,son original,True,4
2561,728000,31,29200000,gregsabbak,False,False,134,monday,22.56,10500000,140800,47000000,32,131800,False,False,False,original sound,True,2
1,465200,1,16400000,suspuria,False,False,29,monday,23.40,10500000,40300,84600000,23,151700,False,False,False,som original,True,6
56500,6900000,1710,331400000,nanajoe19,False,True,1580,sunday,19.10,6800000,28600,43100000,106,58300,False,False,False,original sound,True,5
3511,1200000,217,33200000,toethumbs17,False,False,55,tuesday,14.52,6700000,38400,58800000,25,252500,False,False,False,sonido original,True,4
1356,556700,118,28200000,devlola,False,False,97,friday,0.09,6800000,62600,52500000,55,68300,False,False,False,original sound,True,3
476700,365300,9988,34900000,heyitsjustandrew,False,False,1346,sunday,17.49,6700000,66100,28200000,45,41900,True,False,False,no sound,False,13
133500,2800000,457,117000000,menecisandbrody,False,False,930,wednesday,1.23,6700000,34000,66600000,6,95000,False,False,False,original sound,True,7
277,2300000,194,58500000,everythingdad,False,False,227,tuesday,5.16,6700000,34000,44900000,48,155800,True,False,False,Boy's a liar Pt. 2,False,6
188,1500000,33,59100000,kittenheal,False,False,1946,saturday,14.31,6700000,29700,73400000,5,692500,False,False,False,original sound - kittenheal,True,14
5886,338600,1360,6800000,videos_aleatorios920,False,False,76,thursday,21.14,6700000,56300,64700000,72,71200,False,False,False,Love You So,False,14
548,1100000,999,30200000,kazhootamusic,False,False,58,saturday,17.16,6700000,15900,50000000,25,172500,False,False,False,original sound,True,14
4969,3700000,1180,51700000,nico_bisesi,False,True,480,sunday,15.41,6600000,440900,58600000,49,120800,False,False,False,original sound,True,13
11100,1100000,1302,12800000,alexandercaballeroficial,False,False,990,sunday,5.16,6600000,39000,184500000,34,221600,True,False,False,no sound,False,5
59700,227400,324,20800000,ellie.kova,False,False,14,thursday,22.16,13000000,79500,75500000,15,129300,False,False,False,son original,True,6
1589,1300000,42,14900000,viprawr,False,False,495,thursday,15.22,13000000,92500,164700000,8,262100,False,False,False,Squid Game - Green Light Red Light,True,3
27400,413500,380,14200000,daniellekscott,False,False,74,saturday,7.20,13000000,223400,81000000,22,888800,False,False,False,original sound,True,5
3688,264800,124,13000000,stefano_bron,False,False,12,friday,23.00,13000000,115400,81900000,13,176400,False,False,False,sonido original,True,4
496,425000,85,13900000,fishermandk,False,False,59,monday,6.42,13000000,230200,167600000,7,1200000,False,False,False,original sound,True,3
26100,633400,54,13400000,jiraer23,False,False,1,saturday,21.30,13000000,197500,103900000,10,799600,False,False,False,SugarCrash!,False,6
1412,187800,632,14800000,aubreysanchezx3,False,False,316,monday,18.52,13000000,71900,78100000,59,228600,False,False,False,original sound,True,18
20200,136000,147,13000000,gabriel.obando8,False,False,6,wednesday,6.04,12900000,89900,65700000,15,241800,False,False,False,sonido original,True,2
250,8800000,13,384100000,cure0721,False,False,749,thursday,11.38,12900000,51700,201800000,13,522400,False,False,False,оригинальный звук,True,2
44300,1300000,1377,111700000,j0mgl0m,False,False,2071,friday,20.02,12900000,73000,70900000,9,52700,False,False,False,original sound,True,1
35500,6000000,2,190000000,lizastian,False,True,603,wednesday,23.20,12900000,115800,90000000,37,103500,False,False,False,burnt rice by shawn wasabi ft. yung GEMMY,True,3
96300,1900000,107,73300000,angelsign_,False,False,127,wednesday,16.31,12900000,22800,102700000,49,428100,False,False,False,space song sped up,True,6
230,184500,192,12900000,codybruce95,False,False,6,sunday,15.41,12900000,130400,127300000,15,1100000,True,False,False,Mission Impossible (Main Theme),False,2
20800,571800,77,29100000,imber.art,False,False,139,saturday,15.53,12900000,28300,86000000,15,303500,False,False,False,Them Changes,False,13
2704,2900000,623,27800000,alliesparks,False,False,186,thursday,4.54,12900000,22900,234200000,59,38700,False,False,False,Monkeys Spinning Monkeys,False,4
71600,873000,289,57400000,larrydunn,False,False,464,wednesday,19.21,12900000,199400,62000000,6,258400,False,False,False,San Andreas Theme Song,False,1
57800,724200,420,20400000,andrew.archer,False,False,17,friday,22.15,12900000,212900,72200000,12,793100,False,False,False,original sound,True,4
85500,7000000,20,438500000,carew_ellington,False,False,1457,sunday,3.46,12800000,32900,55900000,26,48800,False,False,False,Night Trouble By Petit Biscuit,True,4
172,397700,0,27100000,lovelyyou97326,False,False,1286,friday,3.45,12800000,93100,122700000,8,1500000,False,False,False,原聲,True,5
483,1300000,30,51400000,.listl,False,False,246,saturday,10.19,12800000,96500,81800000,8,296100,False,False,False,suara asli - M.Riko.K,True,2
